Date,Huiwan Center,Luojiaying,Guanyingshan East,Guanyingshan Center,Guanyingshan West,Baiyukou,Haikou West,Dianchi South
2019/1/1 0:00,0.04142509818589864,0.03438735177865613,0.042291666666666665,0.032990737216089326,0.0350798088195509,0.0362402088772846,0.019726407613005554,0.0274685673100024
2019/1/1 4:00,0.040022442491116514,0.03359683794466403,0.041666666666666664,0.031848750158609315,0.03625214176210659,0.0351958224543081,0.01873513084853291,0.03715864499079041
2019/1/1 8:00,0.03768468299981298,0.032806324110671935,0.0390625,0.03349828701941378,0.03571106501938858,0.036971279373368145,0.022898493259318007,0.03451589653239369
2019/1/1 12:00,0.034598840471292316,0.0308300395256917,0.034583333333333334,0.03032610074863596,0.03228424564884119,0.03143603133159269,0.015364789849325933,0.03291423080003203
2019/1/1 16:00,0.03375724705442305,0.030171277997364954,0.034062499999999996,0.03349828701941378,0.03156280999188384,0.03007832898172324,0.015860428231562255,0.031953231360615036
2019/1/1 20:00,0.03553394426781373,0.030171277997364954,0.03802083333333334,0.03286384976525821,0.0308413743349265,0.030600522193211493,0.014968279143536878,0.03956114358933291
2019/1/2 0:00,0.03618851692537872,0.032279314888010543,0.03802083333333334,0.03286384976525821,0.036161962304986923,0.03164490861618799,0.017347343378271218,0.027868983743092813
2019/1/2 4:00,0.03665606882363943,0.033069828722002634,0.0365625,0.035782261134373806,0.03949860221841464,0.03268929503916449,0.019032513877874708,0.026427484583967324
2019/1/2 8:00,0.037404151860856556,0.03465085638998683,0.03864583333333333,0.03679736074102271,0.03526016773379024,0.033838120104438645,0.01893338620142744,0.027308400736766235
2019/1/2 12:00,0.03151299794277165,0.02872200263504611,0.03177083333333333,0.03641669838852937,0.03129227162052484,0.026840731070496084,0.011300555114988106,0.022983903259389763
2019/1/2 16:00,0.0320740602206845,0.030434782608695653,0.029375,0.03286384976525821,0.02993957976372982,0.03258485639686684,0.016752577319587632,0.034996396252102185
2019/1/2 20:00,0.036562558443987286,0.030698287220026352,0.033541666666666664,0.037558685446009384,0.03228424564884119,0.03248041775456919,0.014175257731958765,0.027308400736766235
2019/1/3 0:00,0.03553394426781373,0.0313570487483531,0.03416666666666667,0.035782261134373806,0.03147263053476418,0.03112271540469974,0.012985725614591596,0.023944902698806756
2019/1/3 4:00,0.03506639236955302,0.031752305665349145,0.034374999999999996,0.03819312270016496,0.03372711696275588,0.03195822454308094,0.017545598731165745,0.03379514695283094
2019/1/3 8:00,0.09294931737422854,0.031752305665349145,0.035833333333333335,0.03616292348686715,0.03237442510596086,0.033107049608355095,0.016256938937351313,0.021702570673500437
2019/1/3 12:00,0.09294931737422854,0.030171277997364954,0.03104166666666667,0.030452988199467068,0.030931553792046172,0.028929503916449086,0.01377874702616971,0.021622487386882355
2019/1/3 16:00,0.09294931737422854,0.029644268774703556,0.028437499999999998,0.030452988199467068,0.029759220849490484,0.027676240208877285,0.013877874702616973,0.03267398094017778
2019/1/3 20:00,0.09294931737422854,0.03241106719367589,0.03291666666666667,0.03540159878188047,0.031021733249165837,0.03080939947780679,0.01595955590800952,0.03387523023944903
2019/1/4 0:00,0.09294931737422854,0.033069828722002634,0.034583333333333334,0.03793934779850273,0.03246460456308053,0.03018276762402089,0.016058683584456782,0.03219348122046929
2019/1/4 4:00,0.09294931737422854,0.03504611330698287,0.0353125,0.030706763101129297,0.03147263053476418,0.032375979112271545,0.019429024583663763,0.021382237527028107
2019/1/4 8:00,0.09294931737422854,0.03610013175230566,0.034479166666666665,0.03565537368354269,0.03336639913427721,0.0372845953002611,0.02230372720063442,0.02722831745014815
